0.902 1.53511e-16
0.902 1.38467e-16
0.902 1.24897e-16
0.902 1.12657e-16
0.902 1.01617e-16
0.902 9.16584e-17
0.902 8.26759e-17
0.902 7.45736e-17
0.902 6.72654e-17
0.902 6.06734e-17
0.902 5.47274e-17
0.902 4.93641e-17
0.902 4.45264e-17
0.902 4.01628e-17
0.902 3.62269e-17
0.902 3.26767e-17
0.902 2.94743e-17
0.902 2.65859e-17
0.902 2.39804e-17
0.902 2.16304e-17
0.902 1.95106e-17
0.902 1.75985e-17
0.902 1.58739e-17
0.902 1.43182e-17
0.902 1.29151e-17
0.902 1.16494e-17
0.902 1.05077e-17
0.902 9.47798e-18
0.902 8.54914e-18
0.902 7.71133e-18
0.902 6.95562e-18
0.902 6.27397e-18
0.902 5.65912e-18
0.902 5.10452e-18
0.902 4.60428e-18
0.902 4.15306e-18
0.902 3.74606e-18
0.902 3.37895e-18
0.902 3.04781e-18
0.902 2.74912e-18
0.902 2.47971e-18
0.902 2.2367e-18
0.902 2.0175e-18
0.902 1.81979e-18
0.902 1.64145e-18
0.902 1.48059e-18
0.902 1.33549e-18
0.902 1.20461e-18
0.902 1.08656e-18
0.902 9.80076e-19
0.902 8.84029e-19
0.902 7.97394e-19
0.902 7.19249e-19
0.902 6.48763e-19
0.902 5.85184e-19
0.902 5.27836e-19
0.902 4.76108e-19
0.902 4.2945e-19
0.902 3.87363e-19
0.902 3.49402e-19
0.902 3.1516e-19
0.902 2.84275e-19
0.902 2.56416e-19
0.902 2.31287e-19
0.902 2.08621e-19
0.902 1.88176e-19
0.902 1.69735e-19
0.902 1.53101e-19
0.902 1.38097e-19
0.902 1.24563e-19
0.902 1.12356e-19
0.902 1.01345e-19
0.902 9.14135e-20
0.902 8.2455e-20
0.902 7.43744e-20
0.902 6.70857e-20
0.902 6.05113e-20
0.902 5.45812e-20
0.902 4.92322e-20
0.902 4.44075e-20
0.902 4.00555e-20
0.902 3.61301e-20
0.902 3.25893e-20
0.902 2.93956e-20
0.902 2.65148e-20
0.902 2.39164e-20
0.902 2.15726e-20
0.902 1.94585e-20
0.902 1.75515e-20
0.902 1.58315e-20
0.902 1.428e-20
0.902 1.28806e-20
0.902 1.16183e-20
0.902 1.04797e-20
0.902 9.45266e-21
0.902 8.5263e-21
0.902 7.69072e-21
0.902 6.93703e-21
0.902 6.2572e-21
0.902 5.644e-21
0.902 5.09088e-21
0.902 4.59198e-21
0.902 4.14196e-21
0.902 3.73605e-21
0.902 3.36992e-21
0.902 3.03967e-21
0.902 2.74178e-21
0.902 2.47308e-21
0.902 2.23072e-21
0.902 2.01211e-21
0.902 1.81492e-21
0.902 1.63706e-21
0.902 1.47663e-21
0.902 1.33192e-21
0.902 1.20139e-21
0.902 1.08366e-21
0.902 9.77457e-22
0.902 8.81667e-22
0.902 7.95263e-22
0.902 7.17327e-22
0.902 6.47029e-22
0.902 5.83621e-22
0.902 5.26426e-22
0.902 4.74836e-22
0.902 4.28302e-22
0.902 3.86328e-22
0.902 3.48468e-22
0.902 3.14318e-22
0.902 2.83515e-22
0.902 2.55731e-22
0.902 2.30669e-22
0.902 2.08064e-22
0.902 1.87673e-22
0.902 1.69281e-22
0.902 1.52692e-22
0.902 1.37728e-22
0.902 1.24231e-22
0.902 1.12056e-22
0.902 1.01075e-22
0.902 9.11692e-23
0.902 8.22346e-23
0.902 7.41756e-23
0.902 6.69064e-23
0.902 6.03496e-23
0.902 5.44353e-23
0.902 4.91007e-23
0.902 4.42888e-23
0.902 3.99485e-23
0.902 3.60336e-23
0.902 3.25023e-23
0.902 2.9317e-23
0.902 2.6444e-23
0.902 2.38525e-23
0.902 2.15149e-23
0.902 1.94065e-23
0.902 1.75046e-23
0.902 1.57892e-23
0.902 1.42418e-23
0.902 1.28461e-23
0.902 1.15872e-23
0.902 1.04517e-23
0.902 9.4274e-24
0.902 8.50352e-24
0.902 7.67017e-24
0.902 6.9185e-24
0.902 6.24048e-24
0.902 5.62892e-24
0.902 5.07728e-24
0.902 4.57971e-24
0.902 4.1309e-24
0.902 3.72607e-24
0.902 3.36091e-24
0.902 3.03154e-24
0.902 2.73445e-24
0.902 2.46648e-24
0.902 2.22476e-24
0.902 2.00674e-24
0.902 1.81008e-24
0.902 1.63269e-24
0.902 1.47268e-24
0.902 1.32836e-24
0.902 1.19818e-24
0.902 1.08076e-24
0.902 9.74846e-25
0.902 8.79311e-25
0.902 7.93138e-25
0.902 7.15411e-25
0.902 6.45301e-25
0.902 5.82061e-25
0.902 5.25019e-25
0.902 4.73567e-25
0.902 4.27158e-25
0.902 3.85296e-25
0.902 3.47537e-25
0.902 3.13479e-25
0.902 2.82758e-25
0.902 2.55047e-25
0.902 2.30053e-25
0.902 2.07508e-25
0.902 1.87172e-25
0.902 1.68829e-25
0.902 1.52284e-25
0.902 1.3736e-25
0.902 1.23899e-25
0.902 1.11757e-25
0.902 1.00804e-25
0.902 9.09256e-26
0.902 8.20149e-26
0.902 7.39774e-26
0.902 6.67277e-26
0.902 6.01883e-26
0.902 5.42899e-26
0.902 4.89695e-26
0.902 4.41705e-26
0.902 3.98418e-26
0.902 3.59373e-26
0.902 3.24154e-26
0.902 2.92387e-26
0.902 2.63733e-26
0.902 2.37887e-26
0.902 2.14574e-26
0.902 1.93546e-26
0.902 1.74579e-26
0.902 1.5747e-26
0.902 1.42038e-26
0.902 1.28118e-26
0.902 1.15563e-26
0.902 1.04237e-26
0.902 9.40221e-27
0.902 8.4808e-27
0.902 7.64968e-27
0.902 6.90001e-27
0.902 6.22381e-27
0.902 5.61388e-27
0.902 5.06372e-27
0.902 4.56747e-27
0.902 4.11986e-27
0.902 3.71611e-27
0.902 3.35193e-27
0.902 3.02344e-27
0.902 2.72715e-27
0.902 2.45989e-27
0.902 2.21882e-27
0.902 2.00137e-27
0.902 1.80524e-27
0.902 1.62833e-27
0.902 1.46875e-27
0.902 1.32481e-27
0.902 1.19498e-27
0.902 1.07787e-27
0.902 9.72241e-28
0.902 8.76961e-28
0.902 7.91019e-28
0.902 7.13499e-28
0.902 6.43576e-28
0.902 5.80506e-28
0.902 5.23616e-28
0.902 4.72302e-28
0.902 4.26016e-28
0.902 3.84267e-28
0.902 3.46609e-28
0.902 3.12641e-28
0.902 2.82002e-28
0.902 2.54366e-28
0.902 2.29438e-28
0.902 2.06953e-28
0.902 1.86672e-28
0.902 1.68378e-28
0.902 1.51877e-28
0.902 1.36993e-28
0.902 1.23568e-28
0.902 1.11458e-28
0.902 1.00535e-28
0.902 9.06827e-29
0.902 8.17958e-29
0.902 7.37798e-29
0.902 6.65494e-29
0.902 6.00275e-29
0.902 5.41448e-29
0.902 4.88386e-29
0.902 4.40524e-29
0.902 3.97353e-29
0.902 3.58412e-29
0.902 3.23288e-29
0.902 2.91606e-29
0.902 2.63028e-29
0.902 2.37252e-29
0.902 2.14001e-29
0.902 1.93029e-29
0.902 1.74112e-29
0.902 1.57049e-29
0.902 1.41658e-29
0.902 1.27776e-29
0.902 1.15254e-29
0.902 1.03959e-29
0.902 9.37709e-30
0.902 8.45814e-30
0.902 7.62924e-30
0.902 6.88157e-30
0.902 6.20718e-30
0.902 5.59887e-30
0.902 5.05019e-30
0.902 4.55527e-30
0.902 4.10885e-30
0.902 3.70618e-30
0.902 3.34298e-30
0.902 3.01537e-30
0.902 2.71986e-30
0.902 2.45331e-30
0.902 2.21289e-30
0.902 1.99603e-30
0.902 1.80042e-30
0.902 1.62397e-30
0.902 1.46483e-30
0.902 1.32127e-30
0.902 1.19179e-30
0.902 1.07499e-30
0.902 9.69643e-31
0.902 8.74618e-31
0.902 7.88905e-31
0.902 7.11593e-31
0.902 6.41857e-31
0.902 5.78955e-31
0.902 5.22217e-31
0.902 4.7104e-31
0.902 4.24878e-31
0.902 3.8324e-31
0.902 3.45682e-31
0.902 3.11806e-31
0.902 2.81249e-31
0.902 2.53686e-31
0.902 2.28825e-31
0.902 2.064e-31
0.902 1.86173e-31
0.902 1.67928e-31
0.902 1.51471e-31
0.902 1.36627e-31
0.902 1.23237e-31
0.902 1.1116e-31
0.902 1.00266e-31
0.902 9.04404e-32
0.902 8.15772e-32
0.902 7.35826e-32
0.902 6.63715e-32
0.902 5.98671e-32
0.902 5.40001e-32
0.902 4.87081e-32
0.902 4.39347e-32
0.902 3.96291e-32
0.902 3.57455e-32
0.902 3.22424e-32
0.902 2.90827e-32
0.902 2.62326e-32
0.902 2.36618e-32
0.902 2.13429e-32
0.902 1.92513e-32
0.902 1.73647e-32
0.902 1.56629e-32
0.902 1.4128e-32
0.902 1.27434e-32
0.902 1.14946e-32
0.902 1.03681e-32
0.902 9.35203e-33
0.902 8.43553e-33
0.902 7.60885e-33
0.902 6.86319e-33
0.902 6.19059e-33
0.902 5.58391e-33
0.902 5.03669e-33
0.902 4.5431e-33
0.902 4.09787e-33
0.904 5.00105e-10
0.904 4.52095e-10
0.904 4.08694e-10
0.904 3.69459e-10
0.904 3.33991e-10
0.904 3.01928e-10
0.904 2.72943e-10
0.904 2.46741e-10
0.904 2.23053e-10
0.904 2.0164e-10
0.904 1.82283e-10
0.904 1.64784e-10
0.904 1.48964e-10
0.904 1.34664e-10
0.904 1.21736e-10
0.904 1.10049e-10
0.904 9.94847e-11
0.904 8.99342e-11
0.904 8.13005e-11
0.904 7.34957e-11
0.904 6.64401e-11
0.904 6.00618e-11
0.904 5.42959e-11
0.904 4.90835e-11
0.904 4.43715e-11
0.904 4.01118e-11
0.904 3.62611e-11
0.904 3.278e-11
0.904 2.96331e-11
0.904 2.67884e-11
0.904 2.42167e-11
0.904 2.18919e-11
0.904 1.97903e-11
0.904 1.78904e-11
0.904 1.61729e-11
0.904 1.46203e-11
0.904 1.32168e-11
0.904 1.1948e-11
0.904 1.08009e-11
0.904 9.76406e-12
0.904 8.82671e-12
0.904 7.97934e-12
0.904 7.21333e-12
0.904 6.52085e-12
0.904 5.89485e-12
0.904 5.32894e-12
0.904 4.81736e-12
0.904 4.3549e-12
0.904 3.93683e-12
0.904 3.55889e-12
0.904 3.21724e-12
0.904 2.90838e-12
0.904 2.62918e-12
0.904 2.37678e-12
0.904 2.14861e-12
0.904 1.94234e-12
0.904 1.75588e-12
0.904 1.58731e-12
0.904 1.43493e-12
0.904 1.29718e-12
0.904 1.17265e-12
0.904 1.06007e-12
0.904 9.58306e-13
0.904 8.66309e-13
0.904 7.83143e-13
0.904 7.07961e-13
0.904 6.39997e-13
0.904 5.78557e-13
0.904 5.23016e-13
0.904 4.72806e-13
0.904 4.27417e-13
0.904 3.86385e-13
0.904 3.49292e-13
0.904 3.1576e-13
0.904 2.85447e-13
0.904 2.58044e-13
0.904 2.33272e-13
0.904 2.10878e-13
0.904 1.90633e-13
0.904 1.72333e-13
0.904 1.55789e-13
0.904 1.40833e-13
0.904 1.27313e-13
0.904 1.15091e-13
0.904 1.04042e-13
0.904 9.40542e-14
0.904 8.5025e-14
0.904 7.68626e-14
0.904 6.94838e-14
0.904 6.28133e-14
0.904 5.67833e-14
0.904 5.13321e-14
0.904 4.64042e-14
0.904 4.19494e-14
0.904 3.79222e-14
0.904 3.42817e-14
0.904 3.09907e-14
0.904 2.80156e-14
0.904 2.53261e-14
0.904 2.28948e-14
0.904 2.06969e-14
0.904 1.871e-14
0.904 1.69138e-14
0.904 1.52901e-14
0.904 1.38222e-14
0.904 1.24953e-14
0.904 1.12958e-14
0.904 1.02114e-14
0.904 9.23107e-15
0.904 8.34489e-15
0.904 7.54378e-15
0.904 6.81957e-15
0.904 6.1649e-15
0.904 5.57307e-15
0.904 5.03805e-15
0.904 4.5544e-15
0.904 4.11718e-15
0.904 3.72193e-15
0.904 3.36462e-15
0.904 3.04162e-15
0.904 2.74962e-15
0.904 2.48566e-15
0.904 2.24704e-15
0.904 2.03132e-15
0.904 1.83631e-15
0.904 1.66003e-15
0.904 1.50066e-15
0.904 1.3566e-15
0.904 1.22637e-15
0.904 1.10864e-15
0.904 1.00221e-15
0.904 9.05995e-16
0.904 8.1902e-16
0.904 7.40394e-16
0.904 6.69316e-16
0.904 6.05062e-16
0.904 5.46976e-16
0.904 4.94466e-16
0.904 4.46997e-16
0.904 4.04086e-16
0.904 3.65293e-16
0.904 3.30225e-16
0.904 2.98524e-16
0.904 2.69865e-16
0.904 2.43958e-16
0.904 2.20538e-16
0.904 1.99367e-16
0.904 1.80227e-16
0.904 1.62926e-16
0.904 1.47285e-16
0.904 1.33145e-16
0.904 1.20363e-16
0.904 1.08809e-16
0.904 9.83629e-17
0.904 8.89201e-17
0.904 8.03837e-17
0.904 7.26669e-17
0.904 6.56909e-17
0.904 5.93846e-17
0.904 5.36836e-17
0.904 4.853e-17
0.904 4.38711e-17
0.904 3.96595e-17
0.904 3.58522e-17
0.904 3.24104e-17
0.904 2.9299e-17
0.904 2.64863e-17
0.904 2.39436e-17
0.904 2.1645e-17
0.904 1.95671e-17
0.904 1.76886e-17
0.904 1.59905e-17
0.904 1.44554e-17
0.904 1.30677e-17
0.904 1.18132e-17
0.904 1.06792e-17
0.904 9.65396e-18
0.904 8.72718e-18
0.904 7.88937e-18
0.904 7.13199e-18
0.904 6.44732e-18
0.904 5.82837e-18
0.904 5.26885e-18
0.904 4.76304e-18
0.904 4.30579e-18
0.904 3.89243e-18
0.904 3.51876e-18
0.904 3.18096e-18
0.904 2.87559e-18
0.904 2.59953e-18
0.904 2.34998e-18
0.904 2.12438e-18
0.904 1.92044e-18
0.904 1.73608e-18
0.904 1.56941e-18
0.904 1.41875e-18
0.904 1.28255e-18
0.904 1.15942e-18
0.904 1.04812e-18
0.904 9.475e-19
0.904 8.5654e-19
0.904 7.74312e-19
0.904 6.99978e-19
0.904 6.3278e-19
0.904 5.72033e-19
0.904 5.17118e-19
0.904 4.67475e-19
0.904 4.22597e-19
0.904 3.82028e-19
0.904 3.45353e-19
0.904 3.12199e-19
0.904 2.82228e-19
0.904 2.55134e-19
0.904 2.30641e-19
0.904 2.085e-19
0.904 1.88484e-19
0.904 1.70389e-19
0.904 1.54032e-19
0.904 1.39245e-19
0.904 1.25877e-19
0.904 1.13793e-19
0.904 1.02869e-19
0.904 9.29936e-20
0.904 8.40662e-20
0.904 7.59959e-20
0.904 6.87003e-20
0.904 6.2105e-20
0.904 5.61429e-20
0.904 5.07532e-20
0.904 4.58809e-20
0.904 4.14763e-20
0.904 3.74946e-20
0.904 3.38951e-20
0.904 3.06412e-20
0.904 2.76996e-20
0.904 2.50405e-20
0.904 2.26366e-20
0.904 2.04635e-20
0.904 1.8499e-20
0.904 1.67231e-20
0.904 1.51177e-20
0.904 1.36664e-20
0.904 1.23544e-20
0.904 1.11684e-20
0.904 1.00962e-20
0.904 9.12698e-21
0.904 8.25079e-21
0.904 7.45871e-21
0.904 6.74268e-21
0.904 6.09538e-21
0.904 5.51022e-21
0.904 4.98124e-21
0.904 4.50304e-21
0.904 4.07075e-21
0.904 3.67996e-21
0.904 3.32668e-21
0.904 3.00732e-21
0.904 2.71862e-21
0.904 2.45763e-21
0.904 2.2217e-21
0.904 2.00841e-21
0.904 1.81561e-21
0.904 1.64131e-21
0.904 1.48374e-21
0.904 1.3413e-21
0.904 1.21254e-21
0.904 1.09613e-21
0.904 9.90906e-22
0.904 8.95779e-22
0.904 8.09784e-22
0.904 7.32045e-22
0.904 6.61769e-22
0.904 5.98239e-22
0.904 5.40808e-22
0.904 4.8889e-22
0.904 4.41957e-22
0.904 3.99529e-22
0.904 3.61174e-22
0.904 3.26501e-22
0.904 2.95157e-22
0.904 2.66822e-22
0.904 2.41207e-22
0.904 2.18051e-22
0.904 1.97118e-22
0.904 1.78195e-22
0.904 1.61088e-22
0.904 1.45624e-22
0.904 1.31644e-22
0.904 1.19006e-22
0.904 1.07582e-22
0.904 9.72537e-23
0.904 8.79174e-23
0.904 7.94773e-23
0.904 7.18475e-23
0.904 6.49501e-23
0.904 5.87149e-23
0.904 5.30783e-23
0.904 4.79828e-23
0.904 4.33764e-23
0.904 3.92123e-23
0.904 3.54479e-23
0.904 3.20449e-23
0.904 2.89686e-23
0.904 2.61876e-23
0.904 2.36736e-23
0.904 2.14009e-23
0.904 1.93464e-23
0.904 1.74892e-23
0.904 1.58102e-23
0.904 1.42924e-23
0.904 1.29204e-23
0.904 1.168e-23
0.904 1.05587e-23
0.904 9.54509e-24
0.904 8.62877e-24
0.904 7.8004e-24
0.904 7.05157e-24
0.904 6.37462e-24
0.904 5.76265e-24
0.904 5.20944e-24
0.904 4.70933e-24
0.904 4.25724e-24
0.904 3.84854e-24
0.904 3.47908e-24
0.904 3.14509e-24
0.904 2.84316e-24
0.904 2.57022e-24
0.904 2.32348e-24
0.904 2.10042e-24
0.904 1.89878e-24
0.904 1.7165e-24
0.904 1.55172e-24
0.904 1.40275e-24
0.904 1.26809e-24
0.904 1.14635e-24
0.904 1.0363e-24
0.904 9.36816e-25
0.904 8.46881e-25
0.904 7.65581e-25
0.904 6.92085e-25
0.904 6.25645e-25
0.904 5.65583e-25
0.904 5.11287e-25
0.904 4.62203e-25
0.904 4.17832e-25
0.904 3.7772e-25
0.904 3.41459e-25
0.904 3.08679e-25
0.904 2.79046e-25
0.904 2.52257e-25
0.904 2.28041e-25
0.904 2.06149e-25
0.904 1.86358e-25
0.904 1.68468e-25
0.904 1.52295e-25
0.904 1.37675e-25
0.904 1.24458e-25
0.904 1.1251e-25
0.904 1.01709e-25
0.904 9.1945e-26
0.904 8.31183e-26
0.904 7.51389e-26
0.904 6.79256e-26
0.904 6.14047e-26
0.904 5.55099e-26
0.904 5.01809e-26
0.904 4.53636e-26
0.904 4.10087e-26
0.904 3.70718e-26
0.904 3.35129e-26
0.904 3.02957e-26
0.904 2.73873e-26
0.904 2.47581e-26
0.904 2.23813e-26
0.904 2.02327e-26
0.904 1.82904e-26
0.904 1.65345e-26
0.904 1.49472e-26
0.904 1.35123e-26
0.904 1.22151e-26
0.904 1.10424e-26
0.904 9.98237e-27
0.904 9.02406e-27
0.904 8.15775e-27
0.904 7.37461e-27
0.904 6.66664e-27
0.904 6.02665e-27
0.904 5.44809e-27
0.904 4.92507e-27
0.904 4.45226e-27
0.904 4.02485e-27
0.904 3.63846e-27
0.904 3.28917e-27
0.904 2.97341e-27
0.904 2.68796e-27
0.904 2.42992e-27
0.904 2.19665e-27
0.904 1.98577e-27
0.904 1.79513e-27
0.904 1.6228e-27
0.904 1.46701e-27
0.904 1.32618e-27
0.904 1.19887e-27
0.904 1.08377e-27
0.904 9.79732e-28
0.904 8.85678e-28
0.904 8.00653e-28
0.904 7.2379e-28
0.904 6.54306e-28
0.904 5.91493e-28
0.904 5.3471e-28
0.904 4.83378e-28
0.904 4.36973e-28
0.904 3.95024e-28
0.904 3.57102e-28
0.904 3.2282e-28
0.904 2.91829e-28
0.904 2.63813e-28
0.904 2.38487e-28
0.904 2.15593e-28
0.904 1.94896e-28
0.904 1.76186e-28
0.904 1.59272e-28
0.904 1.43982e-28
0.904 1.3016e-28
0.904 1.17664e-28
0.904 1.06368e-28
0.904 9.61571e-29
0.904 8.6926e-29
0.904 7.85811e-29
0.904 7.10373e-29
0.904 6.42177e-29
0.904 5.80528e-29
0.904 5.24798e-29
0.904 4.74417e-29
0.904 4.28873e-29
0.904 3.87701e-29
0.904 3.50482e-29
0.904 3.16836e-29
0.904 2.86419e-29
0.904 2.58923e-29
0.904 2.34067e-29
0.904 2.11596e-29
0.904 1.91283e-29
0.904 1.7292e-29
0.904 1.56319e-29
0.904 1.41313e-29
0.904 1.27747e-29
0.904 1.15483e-29
0.904 1.04397e-29
0.904 9.43746e-30
0.904 8.53147e-30
0.904 7.71245e-30
0.904 6.97205e-30
0.904 6.30273e-30
0.904 5.69767e-30
0.904 5.15069e-30
0.904 4.65623e-30
0.904 4.20923e-30
0.904 3.80514e-30
0.904 3.43985e-30
0.904 3.10962e-30
0.904 2.8111e-30
0.904 2.54123e-30
0.904 2.29728e-30
0.904 2.07674e-30
0.904 1.87737e-30
0.904 1.69714e-30
0.904 1.53422e-30
0.904 1.38693e-30
0.904 1.25379e-30
0.904 1.13342e-30
0.904 1.02461e-30
0.904 9.26252e-31
0.904 8.37332e-31
0.904 7.56948e-31
0.904 6.84281e-31
0.904 6.1859e-31
0.904 5.59205e-31
0.904 5.05522e-31
0.904 4.56992e-31
0.904 4.1312e-31
0.904 3.73461e-31
0.904 3.37609e-31
0.904 3.05198e-31
0.904 2.75899e-31
0.904 2.49413e-31
0.904 2.25469e-31
0.904 2.03824e-31
0.904 1.84257e-31
0.904 1.66568e-31
0.904 1.50578e-31
0.904 1.36122e-31
0.904 1.23055e-31
0.904 1.11241e-31
0.904 1.00562e-31
0.904 9.09082e-32
0.904 8.2181e-32
0.904 7.42916e-32
0.904 6.71596e-32
0.906 3.43574e-10
0.906 3.11278e-10
0.906 2.82018e-10
0.906 2.55509e-10
0.906 2.31491e-10
0.906 2.09731e-10
0.906 1.90016e-10
0.906 1.72154e-10
0.906 1.55972e-10
0.906 1.41311e-10
0.906 1.28027e-10
0.906 1.15993e-10
0.906 1.05089e-10
0.906 9.52111e-11
0.906 8.62612e-11
0.906 7.81527e-11
0.906 7.08063e-11
0.906 6.41505e-11
0.906 5.81204e-11
0.906 5.26571e-11
0.906 4.77073e-11
0.906 4.32228e-11
0.906 3.91599e-11
0.906 3.54788e-11
0.906 3.21438e-11
0.906 2.91223e-11
0.906 2.63848e-11
0.906 2.39046e-11
0.906 2.16576e-11
0.906 1.96218e-11
0.906 1.77773e-11
0.906 1.61063e-11
0.906 1.45923e-11
0.906 1.32206e-11
0.906 1.19779e-11
0.906 1.08519e-11
0.906 9.83187e-12
0.906 8.90767e-12
0.906 8.07035e-12
0.906 7.31174e-12
0.906 6.62443e-12
0.906 6.00174e-12
0.906 5.43757e-12
0.906 4.92644e-12
0.906 4.46336e-12
0.906 4.0438e-12
0.906 3.66368e-12
0.906 3.3193e-12
0.906 3.00728e-12
0.906 2.7246e-12
0.906 2.46849e-12
0.906 2.23645e-12
0.906 2.02622e-12
0.906 1.83576e-12
0.906 1.6632e-12
0.906 1.50686e-12
0.906 1.36521e-12
0.906 1.23688e-12
0.906 1.12061e-12
0.906 1.01528e-12
0.906 9.19841e-13
0.906 8.33376e-13
0.906 7.55038e-13
0.906 6.84065e-13
0.906 6.19763e-13
0.906 5.61505e-13
0.906 5.08724e-13
0.906 4.60904e-13
0.906 4.17579e-13
0.906 3.78326e-13
0.906 3.42764e-13
0.906 3.10544e-13
0.906 2.81353e-13
0.906 2.54906e-13
0.906 2.30944e-13
0.906 2.09236e-13
0.906 1.89567e-13
0.906 1.71748e-13
0.906 1.55604e-13
0.906 1.40977e-13
0.906 1.27725e-13
0.906 1.15719e-13
0.906 1.04841e-13
0.906 9.49864e-14
0.906 8.60576e-14
0.906 7.79682e-14
0.906 7.06392e-14
0.906 6.39991e-14
0.906 5.79832e-14
0.906 5.25328e-14
0.906 4.75947e-14
0.906 4.31208e-14
0.906 3.90674e-14
0.906 3.53951e-14
0.906 3.2068e-14
0.906 2.90536e-14
0.906 2.63225e-14
0.906 2.38482e-14
0.906 2.16065e-14
0.906 1.95755e-14
0.906 1.77354e-14
0.906 1.60683e-14
0.906 1.45578e-14
0.906 1.31894e-14
0.906 1.19496e-14
0.906 1.08263e-14
0.906 9.80866e-15
0.906 8.88665e-15
0.906 8.0513e-15
0.906 7.29448e-15
0.906 6.6088e-15
0.906 5.98757e-15
0.906 5.42474e-15
0.906 4.91481e-15
0.906 4.45282e-15
0.906 4.03426e-15
0.906 3.65504e-15
0.906 3.31146e-15
0.906 3.00019e-15
0.906 2.71817e-15
0.906 2.46266e-15
0.906 2.23117e-15
0.906 2.02144e-15
0.906 1.83142e-15
0.906 1.65927e-15
0.906 1.5033e-15
0.906 1.36199e-15
0.906 1.23396e-15
0.906 1.11797e-15
0.906 1.01288e-15
0.906 9.1767e-16
0.906 8.31409e-16
0.906 7.53257e-16
0.906 6.8245e-16
0.906 6.183e-16
0.906 5.6018e-16
0.906 5.07523e-16
0.906 4.59816e-16
0.906 4.16593e-16
0.906 3.77433e-16
0.906 3.41955e-16
0.906 3.09811e-16
0.906 2.80689e-16
0.906 2.54304e-16
0.906 2.30399e-16
0.906 2.08742e-16
0.906 1.8912e-16
0.906 1.71343e-16
0.906 1.55237e-16
0.906 1.40644e-16
0.906 1.27424e-16
0.906 1.15446e-16
0.906 1.04594e-16
0.906 9.47622e-17
0.906 8.58545e-17
0.906 7.77842e-17
0.906 7.04725e-17
0.906 6.38481e-17
0.906 5.78464e-17
0.906 5.24088e-17
0.906 4.74824e-17
0.906 4.3019e-17
0.906 3.89752e-17
0.906 3.53116e-17
0.906 3.19923e-17
0.906 2.8985e-17
0.906 2.62604e-17
